,ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal,Color,BCPY,Score
1532,ACOAD8f APATr CS CYTK1 GART GLUR MALS MICITDr ORNCD ORNDC PDHbr PDHcr PGI R15BPK TALA UPPN URIDK2r,17,0.21827203,0.91276668,0.082740743282591,1.22587137520474,#3e4989,0.19923143615996042,0.14098608972127571
1530,ADPT APATr CS CYTK1 GART GLUR KAT21 MALS MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI R15BPK TALA UPPN URIDK2r,19,0.21826787,0.91276729,0.10124458538034,1.21865379986055,#3e4989,0.1992277721939723,0.15023617878715614
1529,CS CYTK1 MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,12,0.21826553,0.91276764,0.0808306744541843,1.22662420604459,#3e4989,0.1992257127114492,0.14002819358281676
1528,ADPT CS CYTK1 MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,13,0.21826137,0.91276825,0.0808307947485164,1.22662790459472,#3e4989,0.1992220487375025,0.14002642174300944
1527,CS CYTK1 MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN URIDK2r,13,0.21825443,0.91276928,0.0808309824455797,1.22663407735052,#3e4989,0.1992159389279104,0.14002346068674504
1526,ADPT CS CYTK1 MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN URIDK2r,14,0.21825027,0.91276989,0.0808311027519004,1.22663777608201,#3e4989,0.1992122749403703,0.14002168884613536
1525,ACOAD7f APATr CS GART GLYCK HIUHY IMPD MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI TALA,17,0.21799127,0.9127768,0.101250017947967,1.21890922570481,#3e4989,0.198977373858536,0.1501136959032515
1524,ACOAD8f ADPT APATr CS ECOAH28 GART IMPD KAT21 MALS MCCC MICITDr NDPK3 ORNCD PDHbr PDHcr PGI R15BPK TALA,18,0.21798712,0.91277742,0.101250110556991,1.21891295275846,#3e4989,0.1989737209868304,0.1501119157719107
1523,ADPT APATr CS ECOAH28 GART IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 ORNCD PDHbr PDHcr PGI R15BPK TALA,18,0.21798712,0.91277742,0.101250110556991,1.21891295275846,#3e4989,0.1989737209868304,0.1501119157719107
1522,ACOAD24f ACOAD8f ADPT APATr CS GART IMPD KAT21 MALS MCCC MICITDr NDPK3 ORNCD PDHbr PDHcr PGI R15BPK TALA,18,0.21798712,0.91277742,0.101250110556991,1.21891295275846,#3e4989,0.1989737209868304,0.1501119157719107
1521,ACOAD24f ADPT APATr CS GART IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 ORNCD PDHbr PDHcr PGI R15BPK TALA,18,0.21798712,0.91277742,0.101250110556991,1.21891295275846,#3e4989,0.1989737209868304,0.1501119157719107
1515,ACOAD24f ACOAD8f APATr CS GART IMPD KAT21 MALS MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN,18,0.21797591,0.91281041,0.101251785116988,1.21891569115342,#3e4989,0.19897067977722308,0.15011123244710553
1512,APATr CS ECOAH28 GART IMPD KAT21 KAT8 MALS MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN,18,0.21797591,0.91281041,0.101251785116988,1.21891569115342,#3e4989,0.19897067977722308,0.15011123244710553
1513,ACOAD8f APATr CS ECOAH28 GART IMPD KAT21 MALS MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN,18,0.21797591,0.91281041,0.101251785116988,1.21891569115342,#3e4989,0.19897067977722308,0.15011123244710553
1514,ACOAD24f APATr CS GART IMPD KAT21 KAT8 MALS MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN,18,0.21797591,0.91281041,0.101251785116988,1.21891569115342,#3e4989,0.19897067977722308,0.15011123244710553
1520,CS IMPD MALS MICITDr NDPK3 ORNCD PDHbr PDHcr PGI TALA URIDK2r,11,0.21798019,0.91277844,0.0808363824253938,1.22688572254353,#3e4989,0.19896761777910357,0.13990200010224868
1511,ACOAD8f ADPT CS ECOAH28 GART IMPD MALS MCCC MICITDr NDPK3 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN,17,0.21797176,0.91281102,0.101251877766184,1.218919420638,#3e4989,0.1989670245767952,0.1501094511714896
1510,ACOAD24f ACOAD8f ADPT CS GART IMPD MALS MCCC MICITDr NDPK3 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN,17,0.21797176,0.91281102,0.101251877766184,1.218919420638,#3e4989,0.1989670245767952,0.1501094511714896
1509,ACOAD24f ADPT CS GART IMPD KAT8 MALS MCCC MICITDr NDPK3 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN,17,0.21797176,0.91281102,0.101251877766184,1.218919420638,#3e4989,0.1989670245767952,0.1501094511714896
1508,ADPT CS ECOAH28 GART IMPD KAT8 MALS MCCC MICITDr NDPK3 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN,17,0.21797176,0.91281102,0.101251877766184,1.218919420638,#3e4989,0.1989670245767952,0.1501094511714896
1519,ADPT CS IMPD MALS MICITDr NDPK3 ORNCD PDHbr PDHcr PGI TALA URIDK2r,12,0.21797605,0.91277905,0.080836541445723,1.22688939204363,#3e4989,0.19896397184175252,0.13990025664373776
1507,ACOAD7f AGMT APATr CS GART GLYCK HIUHY IMPD MALS MICITDr NDPK3 ORNCD PDHbr PDHcr PGI TALA UPPN URIDK2r,18,0.21796483,0.91281204,0.101252023090147,1.21892565194227,#3e4989,0.19896092112055322,0.1501064721053501
1506,ADPT CS IMPD MALS MICITDr NDPK3 ORNCD PDHbr PDHcr PGI TALA UPPN URIDK2r,13,0.21796068,0.91281266,0.080838296155068,1.22689582339527,#3e4989,0.1989572680862088,0.13989778212063841
1504,ACOAD8f CS GART IMPD MALS MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI R15BPK TALA UPPN,16,0.21790686,0.9128206,0.101253443787864,1.21897769907208,#3e4989,0.198909870689316,0.15008165723859002
1505,CS GART IMPD KAT8 MALS MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI R15BPK TALA UPPN,16,0.21790686,0.9128206,0.101253443787864,1.21897769907208,#3e4989,0.198909870689316,0.15008165723859002
1517,ACOAD23f ACOAD7f AGMT APATr CS GART GLYCK HACD8i IMPD MALS MCCC MICITDr NDPK1 NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA URIDK2r,22,0.21791232,0.91278847,0.103614839216066,1.21806018723168,#3e4989,0.1989078531669504,0.1512613461915082
1516,ACOAD23f ACOAD7f AGMT APATr CS GART GLYCK IMPD KAT8 MALS MCCC MICITDr NDPK1 NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA URIDK2r,22,0.21791232,0.91278847,0.103614839216066,1.21806018723168,#3e4989,0.1989078531669504,0.1512613461915082
1518,ACOAD23f ACOAD7f ACOAD8f AGMT APATr CS GART GLYCK IMPD MALS MCCC MICITDr NDPK1 NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA URIDK2r,22,0.21791232,0.91278847,0.103614839216066,1.21806018723168,#3e4989,0.1989078531669504,0.1512613461915082
1503,ADPT CS IMPD MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,13,0.21790272,0.91282122,0.080934969513001,1.22691027071998,#3e4989,0.1989062267117184,0.13992059811235968
1501,APATr CS GART GLYCK HACD8i IMPD MALS MCCC MICITDr NDPK1 NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN URIDK2r,20,0.21789579,0.91282224,0.103616182763329,1.21806789407034,#3e4989,0.1989001231143696,0.1512581529388493
1500,APATr CS GART GLYCK IMPD KAT8 MALS MCCC MICITDr NDPK1 NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN URIDK2r,20,0.21789579,0.91282224,0.103616182763329,1.21806789407034,#3e4989,0.1989001231143696,0.1512581529388493
1502,ACOAD8f APATr CS GART GLYCK IMPD MALS MCCC MICITDr NDPK1 NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN URIDK2r,20,0.21789579,0.91282224,0.103616182763329,1.21806789407034,#3e4989,0.1989001231143696,0.1512581529388493
1499,ADPT CS IMPD MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN URIDK2r,14,0.21789165,0.91282285,0.0808400413691851,1.22695737351934,#3e4989,0.19889647694420248,0.1398682591566938
1496,ACOAD8f CS CYTK1 ECOAH28 IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN,16,0.21788355,0.91282405,0.101253995540278,1.21899863716053,#3e4989,0.1988893445393775,0.15007167003982774
1495,CS CYTK1 ECOAH28 IMPD KAT21 KAT8 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN,16,0.21788355,0.91282405,0.101253995540278,1.21899863716053,#3e4989,0.1988893445393775,0.15007167003982774
1497,ACOAD24f CS CYTK1 IMPD KAT21 KAT8 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN,16,0.21788355,0.91282405,0.101253995540278,1.21899863716053,#3e4989,0.1988893445393775,0.15007167003982774
1498,ACOAD24f ACOAD8f CS CYTK1 IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN,16,0.21788355,0.91282405,0.101253995540278,1.21899863716053,#3e4989,0.1988893445393775,0.15007167003982774
1493,ADPT APATr CS CYTK1 ECOAH28 IMPD MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN,17,0.21787941,0.91282466,0.101254083623597,1.21900236057654,#3e4989,0.19888569835425057,0.1500698909889238
1494,ACOAD24f ADPT APATr CS CYTK1 IMPD MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN,17,0.21787941,0.91282466,0.101254083623597,1.21900236057654,#3e4989,0.19888569835425057,0.1500698909889238
1490,ACOAD24f ACOAD8f APATr CS CYTK1 GART GLUR IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN URIDK2r,20,0.21787249,0.91282568,0.10125427033032,1.21900856895642,#3e4989,0.1988796038375432,0.1500669370839316
1489,ACOAD24f APATr CS CYTK1 GART GLUR IMPD KAT21 KAT8 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN URIDK2r,20,0.21787249,0.91282568,0.10125427033032,1.21900856895642,#3e4989,0.1988796038375432,0.1500669370839316
1491,ACOAD8f APATr CS CYTK1 ECOAH28 GART GLUR IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN URIDK2r,20,0.21787249,0.91282568,0.10125427033032,1.21900856895642,#3e4989,0.1988796038375432,0.1500669370839316
1492,APATr CS CYTK1 ECOAH28 GART GLUR IMPD KAT21 KAT8 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN URIDK2r,20,0.21787249,0.91282568,0.10125427033032,1.21900856895642,#3e4989,0.1988796038375432,0.1500669370839316
1488,ACOAD24f ACOAD8f ADPT APATr CS CYTK1 GART GLUR IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN URIDK2r,22,0.21786835,0.91282629,0.10125440432261,1.21901227468037,#3e4989,0.1988759576389215,0.15006518098076574
1487,ACOAD24f ADPT APATr CS CYTK1 GART GLUR IMPD KAT21 KAT8 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN URIDK2r,22,0.21786835,0.91282629,0.10125440432261,1.21901227468037,#3e4989,0.1988759576389215,0.15006518098076574
1486,ACOAD8f ADPT APATr CS CYTK1 ECOAH28 GART GLUR IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN URIDK2r,22,0.21786835,0.91282629,0.10125440432261,1.21901227468037,#3e4989,0.1988759576389215,0.15006518098076574
1485,ADPT APATr CS CYTK1 ECOAH28 GART GLUR IMPD KAT21 KAT8 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN URIDK2r,22,0.21786835,0.91282629,0.10125440432261,1.21901227468037,#3e4989,0.1988759576389215,0.15006518098076574
1484,CS CYTK1 ECOAH28 IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN,17,0.21786601,0.91282664,0.101254436155507,1.21901438521752,#3e4989,0.1988738978785064,0.1500641670170067
1483,ACOAD24f ACOAD8f CS CYTK1 IMPD KAT21 MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN,17,0.21786601,0.91282664,0.101254436155507,1.21901438521752,#3e4989,0.1988738978785064,0.1500641670170067
1482,ACOAD24f CS CYTK1 IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN,17,0.21786601,0.91282664,0.101254436155507,1.21901438521752,#3e4989,0.1988738978785064,0.1500641670170067
1481,ACOAD8f CS CYTK1 ECOAH28 IMPD KAT21 MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN,17,0.21786601,0.91282664,0.101254436155507,1.21901438521752,#3e4989,0.1988738978785064,0.1500641670170067
1480,ADPT APATr CS CYTK1 ECOAH28 IMPD MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN,17,0.21786187,0.91282725,0.10125452425429,1.21901810892092,#3e4989,0.19887025167195752,0.15006238796312377
1479,ADPT APATr CS CYTK1 IMPD KAT8 MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN,17,0.21786187,0.91282725,0.10125452425429,1.21901810892092,#3e4989,0.19887025167195752,0.15006238796312377
1478,ACOAD24f ADPT APATr CS CYTK1 IMPD MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN,17,0.21786187,0.91282725,0.10125452425429,1.21901810892092,#3e4989,0.19887025167195752,0.15006238796312377
1477,ACOAD8f ADPT APATr CS CYTK1 IMPD MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN,17,0.21786187,0.91282725,0.10125452425429,1.21901810892092,#3e4989,0.19887025167195752,0.15006238796312377
1476,CS CYTK1 IMPD MALS MICITDr NDPK3 ORNCD PDHbr PDHcr PGI TALA UPPN URIDK2r,13,0.21785495,0.91282827,0.080840944858035,1.22699011362695,#3e4989,0.1988641571194365,0.13985255098873575
1475,ACOAD8f ADPT APATr CS CYTK1 GART IMPD KAT21 MALS MCCC MICITDr NDPK3 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN URIDK2r,20,0.2178508,0.91282888,0.101254757843442,1.21902806712594,#3e4989,0.198860501771104,0.150057629807273
1474,ADPT APATr CS CYTK1 GART IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 ORNCD PDHbr PDHcr PGI R15BPK TALA UPPN URIDK2r,20,0.2178508,0.91282888,0.101254757843442,1.21902806712594,#3e4989,0.198860501771104,0.150057629807273
1470,ACOAD24f CS CYTK1 GART IMPD KAT8 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,17,0.21781457,0.91283423,0.101255714895473,1.21906058359963,#3e4989,0.1988285952887311,0.15004215509210206
1467,CS CYTK1 ECOAH28 GART IMPD KAT21 KAT8 MALS MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,17,0.21781457,0.91283423,0.101255714895473,1.21906058359963,#3e4989,0.1988285952887311,0.15004215509210206
1468,ACOAD8f CS CYTK1 ECOAH28 GART IMPD MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,17,0.21781457,0.91283423,0.101255714895473,1.21906058359963,#3e4989,0.1988285952887311,0.15004215509210206
1469,ACOAD8f CS CYTK1 ECOAH28 GART IMPD KAT21 MALS MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,17,0.21781457,0.91283423,0.101255714895473,1.21906058359963,#3e4989,0.1988285952887311,0.15004215509210206
1471,ACOAD24f CS CYTK1 GART IMPD KAT21 KAT8 MALS MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,17,0.21781457,0.91283423,0.101255714895473,1.21906058359963,#3e4989,0.1988285952887311,0.15004215509210206
1472,ACOAD24f ACOAD8f CS CYTK1 GART IMPD MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,17,0.21781457,0.91283423,0.101255714895473,1.21906058359963,#3e4989,0.1988285952887311,0.15004215509210206
1473,ACOAD24f ACOAD8f CS CYTK1 GART IMPD KAT21 MALS MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,17,0.21781457,0.91283423,0.101255714895473,1.21906058359963,#3e4989,0.1988285952887311,0.15004215509210206
1466,CS CYTK1 ECOAH28 GART IMPD KAT8 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,17,0.21781457,0.91283423,0.101255714895473,1.21906058359963,#3e4989,0.1988285952887311,0.15004215509210206
1463,ACOAD24f ACOAD8f ADPT CS CYTK1 GART IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,19,0.21781043,0.91283485,0.101255803039368,1.21906430598278,#3e4989,0.1988249511974855,0.15004037711842674
1461,ACOAD8f ADPT CS CYTK1 ECOAH28 GART IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,19,0.21781043,0.91283485,0.101255803039368,1.21906430598278,#3e4989,0.1988249511974855,0.15004037711842674
1462,ACOAD24f ADPT CS CYTK1 GART IMPD KAT21 KAT8 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,19,0.21781043,0.91283485,0.101255803039368,1.21906430598278,#3e4989,0.1988249511974855,0.15004037711842674
1460,ADPT CS CYTK1 ECOAH28 GART IMPD KAT21 KAT8 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,19,0.21781043,0.91283485,0.101255803039368,1.21906430598278,#3e4989,0.1988249511974855,0.15004037711842674
1456,APATr CS CYTK1 GART GLUR IMPD KAT8 MALS MICITDr ORNCD ORNDC PDHbr PDHcr PGI R15BPK TALA UPPN URIDK2r,18,0.21780351,0.91283587,0.101255943946909,1.2190705341255,#3e4989,0.1988188565399037,0.15003740024340634
1457,ACOAD8f APATr CS CYTK1 GART GLUR IMPD MALS MICITDr ORNCD ORNDC PDHbr PDHcr PGI R15BPK TALA UPPN URIDK2r,18,0.21780351,0.91283587,0.101255943946909,1.2190705341255,#3e4989,0.1988188565399037,0.15003740024340634
1453,ACOAD8f ADPT CS CYTK1 IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI R15BPK TALA UPPN URIDK2r,19,0.21779937,0.91283648,0.101256078013449,1.2190742409752,#3e4989,0.1988152102570176,0.1500356441352333
1452,ADPT CS CYTK1 IMPD KAT21 KAT8 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI R15BPK TALA UPPN URIDK2r,19,0.21779937,0.91283648,0.101256078013449,1.2190742409752,#3e4989,0.1988152102570176,0.1500356441352333
1451,CS CYTK1 IMPD MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN,13,0.21779704,0.91283682,0.0808424209989263,1.22704176698456,#3e4989,0.19881315739901279,0.13982778919896954
1450,ADPT APATr CS CYTK1 ECOAH28 GART IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI R15BPK TALA UPPN,22,0.21779289,0.91283743,0.101256198032911,1.21908007915016,#3e4989,0.19880950197987268,0.15003285000639183
1449,ACOAD8f ADPT APATr CS CYTK1 ECOAH28 GART IMPD KAT21 MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI R15BPK TALA UPPN,22,0.21779289,0.91283743,0.101256198032911,1.21908007915016,#3e4989,0.19880950197987268,0.15003285000639183
1448,ACOAD24f ADPT APATr CS CYTK1 GART IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI R15BPK TALA UPPN,22,0.21779289,0.91283743,0.101256198032911,1.21908007915016,#3e4989,0.19880950197987268,0.15003285000639183
1447,ACOAD24f ACOAD8f ADPT APATr CS CYTK1 GART IMPD KAT21 MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI R15BPK TALA UPPN,22,0.21779289,0.91283743,0.101256198032911,1.21908007915016,#3e4989,0.19880950197987268,0.15003285000639183
1446,CS CYTK1 IMPD MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI TALA UPPN URIDK2r,14,0.21778598,0.91283846,0.0808426694868054,1.22705164514201,#3e4989,0.1988034185927908,0.1398230440397981
1445,ACOAD8f ADPT APATr CS CYTK1 GART IMPD KAT21 MALS MCCC MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI R15BPK TALA UPPN URIDK2r,21,0.21778184,0.91283907,0.101256468399753,1.21909000515791,#3e4989,0.1987997722884888,0.15002812034412089
1444,ADPT APATr CS CYTK1 GART IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI R15BPK TALA UPPN URIDK2r,21,0.21778184,0.91283907,0.101256468399753,1.21909000515791,#3e4989,0.1987997722884888,0.15002812034412089
2665,AST CS MALS MICITDr ORNCD PDHcr PGI PYK SERAT TALA,10,0.23793802,0.8349354,0.59324007991661,1.03827929372172,#35b779,0.198662875903908,0.395951477910259
2664,AST CS MALS MCITS ORNCD PDHcr PGI PYK SERAT TALA,10,0.23793802,0.8349354,0.59324007991661,1.03827929372172,#35b779,0.198662875903908,0.395951477910259
2663,AST CS FALDM MALS MCITS ORNCD PDHcr PGI TALA,9,0.2379366,0.83493606,0.461241271834598,1.08407918881204,#1f9e89,0.198661847333796,0.329951559584197
2662,ADNK1 AST CS MALS MCITS ORNCD PDHcr PGI SERAT TALA,10,0.2379364,0.83493615,0.584366536603899,1.04129149106593,#35b779,0.19866170176085998,0.3915141191823795
2661,CS MALS MICITDr NTD2 ORNCD PDHcr PGI TALA,8,0.23793593,0.83493637,0.0769761002468186,1.22792081149626,#3e4989,0.1986613616867741,0.13781873096679634
2660,ACONTa ADNK1 AST FALDM MALS MCITS ORNCD PDHcr PGI TALA,10,0.23793497,0.83493681,0.402073684250785,1.10527288491414,#1f9e89,0.1986606648392457,0.3003671745450153
2659,ACONTa ADNK1 AST FALDM MALS MICITDr ORNCD PDHcr PGI TALA,10,0.23793497,0.83493681,0.402073684250785,1.10527288491414,#1f9e89,0.1986606648392457,0.3003671745450153
2658,ADPT AST CS MALS MCITS ORNCD PDHcr PGI PYK SERAT TALA,11,0.23793308,0.83493769,0.593240544778389,1.03828342362593,#35b779,0.19865929618978517,0.39594992048408706
2657,ADPT AST CS MALS MICITDr ORNCD PDHcr PGI PYK SERAT TALA,11,0.23793308,0.83493769,0.593240544778389,1.03828342362593,#35b779,0.19865929618978517,0.39594992048408706
2656,ADPT CS MALS MICITDr NTD2 ORNCD PDHcr PGI TALA,9,0.23793098,0.83493866,0.0769762306699195,1.22792439409342,#3e4989,0.1986577736136868,0.13781700214180315
2655,ADNK1 ADPT AST CS MALS MCITS ORNCD PDHcr PGI SERAT TALA,11,0.23792983,0.83493919,0.584367416225196,1.04129687921879,#35b779,0.19865693953703772,0.3915121778811168
2654,CS MALS MICITDr ORNCD PDHcr PGI TALA UPPN,8,0.23792981,0.8349392,0.0769763149897022,1.22792522025018,#3e4989,0.198656925217552,0.1378166201036271
2653,ADPT CS MALS MICITDr ORNCD PDHcr PGI TALA UPPN,9,0.23792487,0.83494149,0.0769765262454488,1.22792876293748,#3e4989,0.1986533454658563,0.13781493585565255
2652,CS MALS MICITDr ORNCD PDHcr PGI TALA URIDK2r,8,0.23792483,0.83494151,0.076976497156686,1.22792880335105,#3e4989,0.19865331682669332,0.13781490699168966
2651,CS MALS MICITDr NTD2 ORNCD PDHcr PGI TALA URIDK2r,9,0.23792273,0.83494248,0.0769765881553225,1.2279303097073,#3e4989,0.1986517942345704,0.13781419119494645
2650,ADPT CS MALS MICITDr ORNCD PDHcr PGI TALA URIDK2r,9,0.23791989,0.83494379,0.0769767084206368,1.2279323484119,#3e4989,0.19864973467298308,0.13781322154680994
2649,ADPT CS MALS MICITDr NTD2 ORNCD PDHcr PGI TALA URIDK2r,10,0.23791779,0.83494476,0.0769767994230276,1.22793385481108,#3e4989,0.1986482120712804,0.13781250574715398
2648,CS MALS MICITDr ORNCD PDHcr PGI TALA UPPN URIDK2r,9,0.23791662,0.83494531,0.07697684171875,1.22793469521562,#3e4989,0.1986473660400522,0.1378121038794011
2647,ADPT CS MALS MICITDr ORNCD PDHcr PGI TALA UPPN URIDK2r,10,0.23791167,0.83494759,0.0769770142002702,1.22793826402645,#3e4989,0.19864377549937529,0.13781039484982274
1465,CBMKr CS MALS MICITDr ORNCD PDHbr PDHcr PGI TALA,9,0.21760184,0.91283437,0.230774335364076,1.16954210243685,#31688e,0.1986344385272408,0.2147043869456584
1464,CBMKr CS MALS MICITDr NTD2 ORNCD PDHbr PDHcr PGI TALA,10,0.21760009,0.91283463,0.230774490948051,1.16954370109433,#31688e,0.1986328976431167,0.21470369429558384
1459,ADPT ALATA_L CBMKr CS KAT21 MALS MCCC MICITDr ORNCD PDHbr PDHcr PGI R15BPK TALA,14,0.21759771,0.91283498,0.251549706106742,1.1617089246309,#31688e,0.1986308012558958,0.2250902536813189
1442,ACOAD7f AGMT APATr CBMKr CS GART GLYCK MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN,17,0.21758829,0.91286765,0.251551634511214,1.16171008369898,#31688e,0.1986293109598185,0.22509047273551624
1458,ADPT CBMKr CS MALS MICITDr NTD2 ORNCD PDHbr PDHcr PGI TALA,11,0.21759596,0.91283524,0.230774826885573,1.16954748660331,#31688e,0.1986292603696304,0.2147020436276017
1441,ADPT CBMKr CS MALS MICITDr ORNCD PDHbr PDHcr PGI TALA UPPN,11,0.21758416,0.91286826,0.230777001414074,1.16955079152026,#31688e,0.1986256735427616,0.2147013374784178
1455,CBMKr CS MALS MICITDr ORNCD PDHbr PDHcr PGI TALA URIDK2r,10,0.21759081,0.912836,0.230775279525822,1.1695521945215,#31688e,0.19862472463716,0.21470000208149098
1454,CBMKr CS MALS MICITDr NTD2 ORNCD PDHbr PDHcr PGI TALA URIDK2r,11,0.21758905,0.91283626,0.230775399773104,1.16955381643047,#31688e,0.19862317461895299,0.2146992871960285
1440,ACOAD7f APATr CBMKr CS GART GLYCK HIUHY MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI TALA UPPN URIDK2r,18,0.21757725,0.91286928,0.251552494573766,1.16172029030654,#31688e,0.19861958755188,0.22508604106282298
