ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal
ACONTa AST ENO GART GLYCTO1 P5CD PDHa PDHcr THRAr,9,0.07927051,1.23219517,1,1.05533163187456
ACOAD8f ACONTa ADPT AST ATHRDHr CS ENO GGDAPS GLYCTO1 GTHS GTPDPK GUAD HACD7i HCO3E HEPCT LSERDHr MAN6PI PC PDHa PDHcr PPA2 PPK2r PROD2 SERAT THRAr,25,0.0792772,1.23214942,0.708744002058599,1.13161514382299
ABTA ACOAD8f ALATA_L AST CS CSND ENO FALDM GLYCK GLYCTO1 GPDDA4 HACD4i OIVD1r P5CD PC PDHa PDHcr THRAr,18,0.07928006,1.23214137,0.601866976387253,1.16292882681299
ABTA ACOAD8f ACONTa ALATA_L ALCD2x AST CS CSND ENO FALDM GLUDy GLYCK GLYCTO1 P5CD PC PDHa PDHcr THRAr,18,0.07928006,1.23214137,0.601866976387253,1.16292882681299
ABUTD ACOAD7f ACONTa AST ECOAH3 ENO GLUR GLYCTO1 GUAD HACD4i P5CD PC PDHa PDHcr PMANM THRAr,16,0.07928131,1.23213705,0.708741568473074,1.13161099468982
ABTA ADNK1 ADPT ALATA_L APATr AST CS ENO GART GLUR GLYCTO1 INSH LPCOXc ORNCD PDHcr PGI TALA THRS,18,0.08659973,1.19137494,1,1.04993402069282
ABTA ACONTa ADNK1 ADPT ALATA_L APATr AST ENO GART GLUR GLYCTO1 INSH LPCOXc ORNCD PDHcr PGI TALA THRS,18,0.08659973,1.19137494,1,1.04993402069282
ABTA ACONTa ADNK1 ADPT ALATA_L APATr AST CSND ENO FALDH2 GLUR GLYCTO1 HACD6i HEPCT ILEDHr INSH LPCOXc MCCC ORNCD P5CD PC PDHcr PGI TALA THRS,25,0.08698288,1.18835051,0.675708139348801,1.13605150638971
ABTA ADNK1 ADPT ALATA_L APATr AST CS ENO GART GLUR GLYCTO1 INSH LPCOXc P5CD PDHcr PGI TALA THRS,18,0.08680988,1.18625899,1,1.05057616539811
ABTA ACONTa ADNK1 ADPT ALATA_L APATr AST ENO GART GLUR GLYCTO1 INSH LPCOXc P5CD PDHcr PGI TALA THRS,18,0.08680988,1.18625899,1,1.05057616539811
ABTA ACOAD8f ACONTa ADNK1 ADPT ALATA_L APATr CSND ENO GLUDy GLUR GLYCTO1 INSH LPCOXc ORNCD P5CD PDHcr PGI PROD2 SERAT TALA THRAr,22,0.09027273,1.18441517,0.208204515361394,1.2822072650234
ABTA ACOAD8f ACONTa ADNK1 ADPT ALATA_L ALCD2x APATr CSND CYTK1 ENO GLUDy GLUR GLYCTO1 HIUHY INSH LPCOXc ORNCD P5CD PDHcr PGI PROD2 SERAT TALA THRAr URIDK2r,26,0.09011358,1.18399309,0.384028578156589,1.22271779584721
ABTA ACONTa ADNK1 ADPT ALATA_L APATr AST CSND ENO FALDH2 GLUR GLYCTO1 HACD6i HEPCT ILEDHr INSH LPCOXc MCCC P5CD PDHcr PGI TALA THRS,23,0.0871949,1.1832045,0.528743997642064,1.18096813848124
ABTA ACONTa ADNK1 ADPT ALATA_L APATr CBMKr ENO GLUR GLYCTO1 INSH LPCOXc ORNCD PDHcr PGI TALA THRAr,17,0.08947182,1.18229105,0.472999766853966,1.19509828074343
ABTA ACONTa ADNK1 ADPT ALATA_L APATr CBMKr CSND ENO GLUDy GLUR GLYCTO1 HIUHY INSH LPCOXc ORNCD PDHcr PGI PROD2 SERAT TALA THRAr URIDK2r,23,0.08946868,1.18228272,0.503949985626255,1.1852781157637
ADNK1 ADPT AST CS CSND CYTK1 ENO GART GLYCTO1 INSH ORNCD PDHcr PGI TALA THRS,15,0.09138195,1.17993458,1,1.0436275219288
ACONTa ADNK1 ADPT AST CSND CYTK1 ENO GART GLYCTO1 INSH ORNCD PDHcr PGI TALA THRS,15,0.09138195,1.17993458,1,1.0436275219288
ACONTa ADNK1 ADPT AST CSND CYTK1 ENO GLYCTO1 INSH ORNCD PDHcr PGI TALA THRS,14,0.09180869,1.17668893,0.527001528940234,1.17531672769924
ABTA ACOAD25f ACONTa ADNK1 ADPT AGMDA ALLTAMH AST CS CSND ENO GLUR GLYCTO1 GTPDPK HACD1i ILEDHr INSH IPDDI KAT21 MALS NDPK3 OIVD1r ORNCD P5CD PC PDHcr PGI TALA THRS,29,0.09232653,1.1754047,0.685394869708631,1.12676415072999
ADNK1 ADPT AST CS CSND CYTK1 ENO GART GLYCTO1 INSH P5CD PDHcr PGI TALA THRS,15,0.09161598,1.17450609,1,1.04431088296055
ACONTa ADNK1 ADPT AST CSND CYTK1 ENO GART GLYCTO1 INSH P5CD PDHcr PGI TALA THRS,15,0.09161598,1.17450609,1,1.04431088296055
ABTA ADNK1 ADPT ALATA_L AST CS ENO GART GLUR GLYCTO1 INSH ORNCD PDHcr PGI TALA THRS,16,0.09720262,1.17154245,1,1.03496223422813
ABTA ACONTa ADNK1 ADPT ALATA_L AST ENO GART GLUR GLYCTO1 INSH ORNCD PDHcr PGI TALA THRS,16,0.09720262,1.17154245,1,1.03496223422813
ABTA ADPT ALATA_L AST CS ENO GART GLUR GLYCTO1 ORNCD PDHcr PGI TALA THRS,14,0.09722276,1.17149182,1,1.03493692089824
ABTA ACONTa ADPT ALATA_L AST ENO GART GLUR GLYCTO1 ORNCD PDHcr PGI TALA THRS,14,0.09722276,1.17149182,1,1.03493692089824
ABTA ALATA_L AST CS ENO GART GLUR GLYCTO1 ORNCD PDHcr PGI TALA THRS,13,0.09722613,1.17148297,1,1.03493276333168
ABTA ACONTa ALATA_L AST ENO GART GLUR GLYCTO1 ORNCD PDHcr PGI TALA THRS,13,0.09722613,1.17148297,1,1.03493276333168
ABTA ACOAD25f ADNK1 ADPT AGMDA ALATA_L AST CS CSND ENO GLUR GLYCTO1 GTPDPK HIUHY INSH KAT21 MALS ORNCD P5CD PC PDHcr PGI PMANM TALA THRS,25,0.09765066,1.1683002,0.570664755363661,1.15396535510934
ABTA ADNK1 ADPT ALATA_L AST CS ENO GLUR GLYCTO1 MALS ORNCD PC PDHcr PGI TALA THRS,16,0.09766663,1.16827138,0.542004879250979,1.1628746346694
ABTA ADNK1 ALATA_L AST CS ENO GLUR GLYCTO1 INSH ORNCD PDHcr PGI TALA THRS,14,0.0976699,1.16826768,0.55507223822283,1.15878540716428
ABTA ACONTa ADNK1 ADPT ALATA_L CSND CYTK1 ENO GLUR GLYCTO1 INSH ORNCD PDHcr PGI TALA THRAr,16,0.09897655,1.16812621,0.173229921632952,1.28467093368283
ABTA ACOAD25f ADPT AGMDA ALATA_L AST CS CSND ENO GLUR GLYCTO1 GTPDPK HIUHY INSH KAT21 MALS ORNCD P5CD PC PDHcr PGI TALA THRS,23,0.0976711,1.16791621,0.570560687859561,1.15403623375591
ABTA ALATA_L AST CS ENO GLUR GLYCTO1 MALS ORNCD PC PDHcr PGI TALA THRS,14,0.09767397,1.16790598,0.541978993993999,1.16293834904752
ABTA ACONTa ADNK1 ADPT ALATA_L ALLTAMH AST CSND GLUR GLYCTO1 INSH MALS MCCC NDPK3 ORNCD P5CD PC PDHcr PGI PGM PPM TALA THRAr,23,0.09947631,1.16715906,0.570026471629275,1.15147853066284
ABTA ACONTa ADNK1 ADPT ALATA_L ALLTAMH AST CSND ENO GLUR GLYCTO1 INSH MALS MCCC NDPK3 ORNCD P5CD PC PDHcr PGI PPM TALA THRAr,23,0.09947631,1.16715906,0.570026471629275,1.15147853066284
ABTA ADNK1 ADPT ALATA_L AST CS ENO GART GLUR GLYCTO1 INSH P5CD PDHcr PGI TALA THRS,16,0.09746746,1.16574438,1,1.03568929524732
ABTA ACONTa ADNK1 ADPT ALATA_L AST ENO GART GLUR GLYCTO1 INSH P5CD PDHcr PGI TALA THRS,16,0.09746746,1.16574438,1,1.03568929524732
ABTA ADPT ALATA_L AST CS ENO GART GLUR GLYCTO1 P5CD PDHcr PGI TALA THRS,14,0.09748771,1.16569241,1,1.03566416693043
ABTA ACONTa ADPT ALATA_L AST ENO GART GLUR GLYCTO1 P5CD PDHcr PGI TALA THRS,14,0.09748771,1.16569241,1,1.03566416693043
ABTA ALATA_L AST CS ENO GART GLUR GLYCTO1 P5CD PDHcr PGI TALA THRS,13,0.0974911,1.16568334,1,1.03566003698973
ABTA ACONTa ALATA_L AST ENO GART GLUR GLYCTO1 P5CD PDHcr PGI TALA THRS,13,0.0974911,1.16568334,1,1.03566003698973
ABTA ADNK1 ADPT ALATA_L AST CS CSND GLUR GLYCTO1 INSH MALS ORNCD PC PDHcr PGI PGM TALA THRAr,18,0.10185425,1.1627407,0.569000213540427,1.14886512051555
ABTA ADNK1 ADPT ALATA_L AST CS CSND ENO GLUR GLYCTO1 INSH MALS ORNCD PC PDHcr PGI TALA THRAr,18,0.10185425,1.1627407,0.569000213540427,1.14886512051555
ABTA ALATA_L AST CS ENO GART GLUR GLYCTO1 ORNCD PDHcr PGI TALA THRAr,13,0.10187321,1.16272399,1,1.02853756164321
ABTA ACONTa ALATA_L AST ENO GART GLUR GLYCTO1 ORNCD PDHcr PGI TALA THRAr,13,0.10187321,1.16272399,1,1.02853756164321
ABTA ADPT ALATA_L AST CS GLUR GLYCTO1 MALS ORNCD PC PDHcr PGI PGM TALA THRAr,15,0.10187636,1.16268573,0.540303167486549,1.15783127625278
ABTA ADPT ALATA_L AST CS ENO GLUR GLYCTO1 MALS ORNCD PC PDHcr PGI TALA THRAr,15,0.10187636,1.16268573,0.540303167486549,1.15783127625278
3HBCD ABTA ACOAD25f ACOAD8f ACONTa ALATA_L AST CSND ENO GLUR GLYCTO1 GRXR HCO3E ILEDHr ORNCD P5CD PDHcr PGI SERAT SUCOAS TALA THRAr,22,0.10188006,1.16267614,0.553416144434937,1.15370554925303
3HBCD ABTA ACOAD25f ACOAD8f ACONTa ALATA_L AST CS CSND ENO GLUR GLYCTO1 HCO3E ILEDHr ORNCD P5CD PDHcr PGI PMANM SUCOAS TALA THRAr,22,0.10188006,1.16267614,0.553416144434937,1.15370554925303
ABTA ACONTb ADNK1 ADPT AGMDA ALATA_L AST ENO GLUR GLYCTO1 HACD7i HEPCT INSH KAT20 P5CD PDHcr PGI PPK2r SERAT TALA THRAr VALDHr,22,0.10214508,1.15663924,0.551962561486074,1.15487258948239
ABTA ACONTa ADNK1 ADPT AGMDA ALATA_L AST ENO GLUR GLYCTO1 HACD7i HEPCT INSH KAT20 P5CD PDHcr PGI PPK2r SERAT TALA THRAr VALDHr,22,0.10214508,1.15663924,0.551962561486074,1.15487258948239
ABTA ALATA_L AST CS ENO GART GLUR GLYCTO1 P5CD PDHcr PGI TALA THRAr,13,0.10216415,1.15662135,1,1.02930382053489
ABTA ACONTa ALATA_L AST ENO GART GLUR GLYCTO1 P5CD PDHcr PGI TALA THRAr,13,0.10216415,1.15662135,1,1.02930382053489
ABTA ACONTb ADPT AGMDA ALATA_L AST ECOAH27 ECOAH8 ENO GLUR GLYCTO1 HACD7i HEPCT KAT20 P5CD PDHcr PGI SERAT TALA THRAr VALDHr,21,0.10216732,1.15658279,0.669069326669232,1.11906910698495
ABTA ACONTa ADPT AGMDA ALATA_L AST ECOAH27 ECOAH8 ENO GLUR GLYCTO1 HACD7i HEPCT KAT20 P5CD PDHcr PGI SERAT TALA THRAr VALDHr,21,0.10216732,1.15658279,0.669069326669232,1.11906910698495
ABTA ACONTb ALATA_L AST CSND ECOAH8 ENO FDH GLUR GLYCTO1 HACD20i MALS P5CD PC PDHcr PGI PMANM TALA THRAr,19,0.10217104,1.15657295,0.567305569171068,1.15005029623762
ABTA ACONTa ALATA_L AST CSND ECOAH8 ENO FDH GLUR GLYCTO1 HACD20i MALS P5CD PC PDHcr PGI PMANM TALA THRAr,19,0.10217104,1.15657295,0.567305569171068,1.15005029623762
1PPDCRc ABTA ACONTb ALATA_L ALDD1 AST CAT CSND ECOAH8 ENO FDH GLUR GLYCTO1 GUAD HACD20i HPYRRy INSH MALS P5CD PC PDHcr PGI PMANM SERAT TALA THRAr,26,0.10217089,1.15657264,0.681577991539469,1.11535742044312
1PPDCRc ABTA ACONTb ALATA_L ALDD1 AST CAT CS CSND ECOAH8 ENO FDH GLUR GLYCTO1 HACD20i HPYRRy INSH MALS P5CD PC PDHcr PGI PMANM SERAT TALA THRAr,26,0.10217089,1.15657264,0.681577991539469,1.11535742044312
1PPDCRc ABTA ACONTb ALATA_L ALDD1 AST CAT CS CSND ECOAH8 ENO FDH GLUR GLYCTO1 GUAD HACD20i HPYRRy MALS P5CD PC PDHcr PGI PMANM SERAT TALA THRAr,26,0.10217089,1.15657264,0.681577991539469,1.11535742044312
1PPDCRc ABTA ACONTa ALATA_L ALDD1 AST CAT CSND ECOAH8 ENO FDH GLUR GLYCTO1 GUAD HACD20i HPYRRy INSH MALS P5CD PC PDHcr PGI PMANM SERAT TALA THRAr,26,0.10217089,1.15657264,0.681577991539469,1.11535742044312
1PPDCRc ABTA ACONTa ALATA_L ALDD1 AST CAT CS CSND ECOAH8 ENO FDH GLUR GLYCTO1 HACD20i HPYRRy INSH MALS P5CD PC PDHcr PGI PMANM SERAT TALA THRAr,26,0.10217089,1.15657264,0.681577991539469,1.11535742044312
1PPDCRc ABTA ACONTa ALATA_L ALDD1 AST CAT CS CSND ECOAH8 ENO FDH GLUR GLYCTO1 GUAD HACD20i HPYRRy MALS P5CD PC PDHcr PGI PMANM SERAT TALA THRAr,26,0.10217089,1.15657264,0.681577991539469,1.11535742044312
ACONTa ADNK1 ADPT AST ENO GART GLYCTO1 INSH ORNCD PDHcr PGI TALA THRAr,13,0.10453611,1.15061479,1,1.02641265359876
ABTA ACOAD8f ACONTa ADNK1 ADPT AGMT AST DHMPTR ECOAH27 ENO GLUR GLYCTO1 GPDDA4 GUAD HEPCT INSH ORNCD P5CD PDHcr PGI PMANM SUCOAS TALA THRAr,24,0.10454332,1.15056486,0.667177108972625,1.11697043968678
ABTA ACOAD8f ACONTa ADNK1 ADPT AGMT AST DHMPTR ECOAH27 ENO GLUR GLYCTO1 GPDDA4 GUAD HEPCT INSH MAN6PI ORNCD P5CD PDHcr PGI SUCOAS TALA THRAr,24,0.10454332,1.15056486,0.667177108972625,1.11697043968678
ACONTa ADPT AST ENO GART GLYCTO1 ORNCD PDHcr PGI TALA THRAr,11,0.1045594,1.15055568,1,1.026384442937
AST CS ENO GART GLYCTO1 ORNCD PDHcr PGI TALA THRAr,10,0.1045633,1.15054538,1,1.0263798042758
ACONTa AST ENO GART GLYCTO1 ORNCD PDHcr PGI TALA THRAr,10,0.1045633,1.15054538,1,1.0263798042758
ACONTa ADPT AST ENO GLYCTO1 ORNCD PDHcr PGI TALA THRAr,10,0.10456661,1.15050573,0.549566539452699,1.15299616447488
AST CS ENO GLYCTO1 ORNCD PDHcr PGI TALA THRAr,9,0.10457051,1.15049543,0.519588075070113,1.16247847065617
ACONTa AST ENO GLYCTO1 ORNCD PDHcr PGI TALA THRAr,9,0.10457051,1.15049543,0.519588075070113,1.16247847065617
ACONTa ADNK1 APATr AST CSND ECOAH8 ENO FALDH2 GGGABADxr GLYCTO1 HEPCT INSH LPCOXc ORNCD PDHcr PGI PMANM SERAT TALA THRAr,20,0.10456998,1.15049439,0.667164323833666,1.11694512699079
ACOAD8f ACONTa ADNK1 APATr AST CSND ENO FALDH2 GGGABADxr GLYCTO1 HEPCT INSH LPCOXc ORNCD PDHcr PGI PMANM SERAT TALA THRAr,20,0.10456998,1.15049439,0.667164323833666,1.11694512699079
ACONTa ADNK1 ADPT AST ENO GART GLYCTO1 INSH P5CD PDHcr PGI TALA THRAr,13,0.10484248,1.14431667,1,1.02721351737929
ACOAD25f ACONTa ADNK1 ADPT AST CS ECOAH8 ENO GLYCTO1 INSH LTDCL MALS P5CD PC PDHcr PGI PMANM PYK SERAT TALA THRAr,21,0.10484973,1.14426615,0.562126674050567,1.14979720438892
ACOAD25f ACOAD8f ACONTa ADNK1 ADPT AST CS ENO GLYCTO1 INSH LTDCL MALS P5CD PC PDHcr PGI PMANM PYK SERAT TALA THRAr,21,0.10484973,1.14426615,0.562126674050567,1.14979720438892
ABTA ACONTa ADNK1 ADPT ALATA_L AST CS ECOAH8 ENO GLYCTO1 INSH MALS P5CD PC PDHcr PGI PMANM PROD2 PYK TALA THRAr,21,0.10484973,1.14426615,0.562126674050567,1.14979720438892
ABTA ACONTa ADNK1 ADPT ALATA_L AST CS ECOAH8 ENO GLYCTO1 INSH LTDCL MALS PC PDHcr PGI PMANM PROD2 PYK TALA THRAr,21,0.10484973,1.14426615,0.562126674050567,1.14979720438892
ABTA ACOAD8f ACONTa ADNK1 ADPT ALATA_L AST CS ENO GLYCTO1 INSH MALS P5CD PC PDHcr PGI PMANM PROD2 PYK TALA THRAr,21,0.10484973,1.14426615,0.562126674050567,1.14979720438892
ABTA ACOAD8f ACONTa ADNK1 ADPT ALATA_L AST CS ENO GLYCTO1 INSH LTDCL MALS PC PDHcr PGI PMANM PROD2 PYK TALA THRAr,21,0.10484973,1.14426615,0.562126674050567,1.14979720438892
ABTA ACOAD25f ACONTa ADNK1 ADPT ALATA_L AST ECOAH8 ENO GLYCTO1 INSH MALS P5CD PC PDHcr PGI PMANM PROD2 PYK TALA THRAr,21,0.10484973,1.14426615,0.562126674050567,1.14979720438892
ABTA ACOAD25f ACOAD8f ACONTa ADNK1 ADPT ALATA_L AST ENO GLYCTO1 INSH MALS P5CD PC PDHcr PGI PMANM PROD2 PYK TALA THRAr,21,0.10484973,1.14426615,0.562126674050567,1.14979720438892
ADPT AST CS ENO GART GLYCTO1 PDHcr PGI PROD2 TALA THRAr,11,0.10486591,1.14425598,1,1.02718553104178
ADPT AST CS ENO GART GLYCTO1 P5CD PDHcr PGI TALA THRAr,11,0.10486591,1.14425598,1,1.02718553104178
ACONTa ADPT AST ENO GART GLYCTO1 PDHcr PGI PROD2 TALA THRAr,11,0.10486591,1.14425598,1,1.02718553104178
ACONTa ADPT AST ENO GART GLYCTO1 P5CD PDHcr PGI TALA THRAr,11,0.10486591,1.14425598,1,1.02718553104178
AST CS ENO GART GLYCTO1 PDHcr PGI PROD2 TALA THRAr,10,0.10486983,1.14424542,1,1.02718093540451
AST CS ENO GART GLYCTO1 P5CD PDHcr PGI TALA THRAr,10,0.10486983,1.14424542,1,1.02718093540451
ACONTa AST ENO GART GLYCTO1 PDHcr PGI PROD2 TALA THRAr,10,0.10486983,1.14424542,1,1.02718093540451
ACONTa AST ENO GART GLYCTO1 P5CD PDHcr PGI TALA THRAr,10,0.10486983,1.14424542,1,1.02718093540451
ABTA ACONTa ADPT ALATA_L AST CS ECOAH8 ENO GLYCTO1 INSH MALS P5CD PC PDHcr PGI PMANM PYK SERAT TALA THRAr,20,0.10487316,1.14420545,0.677453506693228,1.1146248270158
ABTA ACOAD8f ACONTa ADPT ALATA_L AST CS ENO GLYCTO1 INSH MALS P5CD PC PDHcr PGI PMANM PYK SERAT TALA THRAr,20,0.10487316,1.14420545,0.677453506693228,1.1146248270158
ABTA ACONTa ALATA_L AST CS ECOAH8 ENO GLYCTO1 INSH MALS P5CD PC PDHcr PGI PMANM PYK SERAT TALA THRAr,19,0.10487708,1.14419488,0.677451355434381,1.11462123223609
ABTA ACOAD8f ACONTa ALATA_L AST CS ENO GLYCTO1 INSH MALS P5CD PC PDHcr PGI PMANM PYK SERAT TALA THRAr,19,0.10487708,1.14419488,0.677451355434381,1.11462123223609
ABTA ACONTa ADPT ALATA_L AST ENO GART GLUR GLYCTO1 ORNCD PDHcr RPE THRAr,13,0.10863068,1.1374965,1,1.02208371354327
ABTA ACONTa ALATA_L AST ENO GART GLUR GLYCTO1 ORNCD PDHcr RPE THRAr,12,0.10863489,1.1374853,1,1.02207882642173
ABTA ACOAD7f ACONTa ADPT ALATA_L AST ECOAH26 ECOAH28 ENO GLUR GLYCTO1 HACD5i HACD6i HACD7i HACD8i KAT20 KAT4 MCCC ORNCD P5CD PDHcr PMANM RPE THRAr VALDHr,25,0.10863846,1.13744367,0.547577717872658,1.14979711335157
ABTA ACOAD4f ACOAD7f ACONTa ADPT ALATA_L AST ECOAH26 ENO GLUR GLYCTO1 HACD5i HACD6i HACD7i HACD8i KAT20 KAT4 MCCC ORNCD P5CD PDHcr PMANM RPE THRAr VALDHr,25,0.10863846,1.13744367,0.547577717872658,1.14979711335157
ABTA ACOAD4f ACOAD7f ACONTa ADPT ALATA_L AST ECOAH26 ECOAH28 ENO GLUR GLYCTO1 HACD5i HACD6i HACD7i HACD8i KAT20 MCCC ORNCD P5CD PDHcr PMANM RPE THRAr VALDHr,25,0.10863846,1.13744367,0.547577717872658,1.14979711335157
ABTA ACOAD24f ACOAD7f ACONTa ADPT ALATA_L AST ECOAH26 ENO GLUR GLYCTO1 HACD5i HACD6i HACD7i HACD8i KAT20 KAT4 MCCC ORNCD P5CD PDHcr PMANM RPE THRAr VALDHr,25,0.10863846,1.13744367,0.547577717872658,1.14979711335157
ABTA ACOAD24f ACOAD4f ACOAD7f ACONTa ADPT ALATA_L AST ECOAH26 ENO GLUR GLYCTO1 HACD5i HACD6i HACD7i HACD8i KAT20 MCCC ORNCD P5CD PDHcr PMANM RPE THRAr VALDHr,25,0.10863846,1.13744367,0.547577717872658,1.14979711335157
ABTA ACONTa ALATA_L AST ENO GLUR GLYCTO1 ORNCD PDHcr RPE THRAr,11,0.10864267,1.13743246,0.517466571835909,1.15936065864085
ABTA ACONTa ADPT ALATA_L AST ENO GART GLUR GLYCTO1 P5CD PDHcr RPE THRAr,13,0.10896156,1.13091098,1,1.02293048966641
ABTA ACONTa ALATA_L AST ENO GART GLUR GLYCTO1 P5CD PDHcr RPE THRAr,12,0.10896579,1.13089949,1,1.02292565656792
ABTA ACONTa ADPT ALATA_L AST ENO GLUR GLYCTO1 P5CD PDHcr RPE THRAr,12,0.10896939,1.13085751,0.515735198664506,1.16066499101327
ABTA ACONTa ALATA_L AST ENO GLUR GLYCTO1 P5CD PDHcr RPE THRAr,11,0.10897362,1.13084602,0.515732339624948,1.16066164576384
ABTA ACONTa ADNK1 ADPT ALATA_L AST CS CSND ECOAH28 ENO GLUR GLYCTO1 GTPDPK GUAD HACD1i HIUHY INSH IPDDI ME2 ORNCD P5CD PDHcr PMANM TALA THRAr,25,0.11009218,1.12959227,0.664564640285986,1.11302455553199
ABTA ACOAD25f ACONTa ADNK1 ADPT ALATA_L AST CS CSND ENO GLUR GLYCTO1 GTPDPK GUAD HACD1i HIUHY INSH IPDDI ME2 ORNCD P5CD PDHcr PMANM TALA THRAr,25,0.11009218,1.12959227,0.664564640285986,1.11302455553199
ABTA ACONTa ADPT ALATA_L AST ENO GART GLUR GLYCTO1 ORNCD PDHcr TALA THRAr,13,0.11011001,1.12957921,1,1.02123439186278
ABTA ALATA_L AST CS ENO GART GLUR GLYCTO1 ORNCD PDHcr TALA THRAr,12,0.11011434,1.12956754,1,1.02122944732643
ABTA ACONTa ALATA_L AST ENO GART GLUR GLYCTO1 ORNCD PDHcr TALA THRAr,12,0.11011434,1.12956754,1,1.02122944732643
ABTA ACOAD7f ACONTa ADPT ALATA_L ALLTAMH AST ECOAH28 ENO GLUR GLYCTO1 GTPDPK HACD1i HACD5i IPDDI KAT21 KAT4 OIVD1r ORNCD P5CD PDHcr PMANM TALA THRA2r THRAr,25,0.11011801,1.12952508,0.545679494208077,1.14964232472644
ABTA ACOAD7f ACONTa ADPT ALATA_L ALLTAMH AST ECOAH26 ECOAH28 ENO GLUR GLYCTO1 GTPDPK HACD1i HACD5i IPDDI KAT4 OIVD1r ORNCD P5CD PDHcr PMANM TALA THRA2r THRAr,25,0.11011801,1.12952508,0.545679494208077,1.14964232472644
ABTA ACOAD4f ACOAD7f ACONTa ADPT ALATA_L ALLTAMH AST ENO GLUR GLYCTO1 GTPDPK HACD1i HACD5i IPDDI KAT21 KAT4 OIVD1r ORNCD P5CD PDHcr PMANM TALA THRA2r THRAr,25,0.11011801,1.12952508,0.545679494208077,1.14964232472644
ABTA ACOAD4f ACOAD7f ACONTa ADPT ALATA_L ALLTAMH AST ECOAH28 ENO GLUR GLYCTO1 GTPDPK HACD1i HACD5i IPDDI KAT21 OIVD1r ORNCD P5CD PDHcr PMANM TALA THRA2r THRAr,25,0.11011801,1.12952508,0.545679494208077,1.14964232472644
ABTA ACOAD4f ACOAD7f ACONTa ADPT ALATA_L ALLTAMH AST ECOAH26 ENO GLUR GLYCTO1 GTPDPK HACD1i HACD5i IPDDI KAT4 OIVD1r ORNCD P5CD PDHcr PMANM TALA THRA2r THRAr,25,0.11011801,1.12952508,0.545679494208077,1.14964232472644
ABTA ACOAD4f ACOAD7f ACONTa ADPT ALATA_L ALLTAMH AST ECOAH26 ECOAH28 ENO GLUR GLYCTO1 GTPDPK HACD1i HACD5i IPDDI OIVD1r ORNCD P5CD PDHcr PMANM TALA THRA2r THRAr,25,0.11011801,1.12952508,0.545679494208077,1.14964232472644
ABTA ACOAD25f ACOAD7f ACONTa ADPT ALATA_L ALLTAMH AST ENO GLUR GLYCTO1 GTPDPK HACD1i HACD5i IPDDI KAT21 KAT4 OIVD1r ORNCD P5CD PDHcr PMANM TALA THRA2r THRAr,25,0.11011801,1.12952508,0.545679494208077,1.14964232472644
ABTA ACOAD25f ACOAD7f ACONTa ADPT ALATA_L ALLTAMH AST ECOAH26 ENO GLUR GLYCTO1 GTPDPK HACD1i HACD5i IPDDI KAT4 OIVD1r ORNCD P5CD PDHcr PMANM TALA THRA2r THRAr,25,0.11011801,1.12952508,0.545679494208077,1.14964232472644
ABTA ACOAD25f ACOAD4f ACOAD7f ACONTa ADPT ALATA_L ALLTAMH AST ENO GLUR GLYCTO1 GTPDPK HACD1i HACD5i IPDDI KAT21 OIVD1r ORNCD P5CD PDHcr PMANM TALA THRA2r THRAr,25,0.11011801,1.12952508,0.545679494208077,1.14964232472644
ABTA ACOAD25f ACOAD4f ACOAD7f ACONTa ADPT ALATA_L ALLTAMH AST ECOAH26 ENO GLUR GLYCTO1 GTPDPK HACD1i HACD5i IPDDI OIVD1r ORNCD P5CD PDHcr PMANM TALA THRA2r THRAr,25,0.11011801,1.12952508,0.545679494208077,1.14964232472644
ABTA ALATA_L AST CS ENO GLUR GLYCTO1 ORNCD PDHcr TALA THRAr,11,0.11012233,1.12951341,0.515441872688309,1.15925993056426
ABTA ACONTa ALATA_L AST ENO GLUR GLYCTO1 ORNCD PDHcr TALA THRAr,11,0.11012233,1.12951341,0.515441872688309,1.15925993056426
ACONTa ADPT AST CSND CYTK1 ENO GART GLYCTO1 ORNCD PDHcr RPE THRAr,12,0.11052026,1.12618998,1,1.0212623710501
ACONTa AST CSND CYTK1 ENO GART GLYCTO1 ORNCD PDHcr RPE THRAr,11,0.11052461,1.12617813,1,1.02125744883771
ACONTa ADPT AST CSND CYTK1 ENO GLYCTO1 ORNCD PDHcr RPE THRAr,11,0.11052831,1.1261354,0.513684141194233,1.15985190000559
ACONTa AST CSND CYTK1 ENO GLYCTO1 ORNCD PDHcr RPE THRAr,10,0.11053267,1.12612356,0.513643251357268,1.15986064907116
AST CS CSND GLYCTO1 NDPK3 ORNCD PDHcr PGM RPE THRAr,10,0.11073335,1.1256755,0.513483787856143,1.15969304119484
ACONTa ADNK1 ADPT AST ENO GART GLYCTO1 INSH ORNCD PDHcr RPE THRAr,12,0.11166827,1.12384519,1,1.0197964081925
ACONTa ADNK1 ADPT AST ENO GLYCTO1 INSH ORNCD PDHcr RPE THRAr,11,0.11167649,1.12378988,0.512798351739028,1.15884540627408
ACONTa ADPT AST ENO GART GLYCTO1 ORNCD PDHcr RPE THRAr,10,0.11169485,1.12377568,1,1.01976586212445
ACONTa AST ENO GART GLYCTO1 ORNCD PDHcr RPE THRAr,9,0.1116993,1.12376361,1,1.01976084290958
